3.457617713138461113e-04
1.561686280183494091e-03
8.951163617894053459e-04
4.799683811143040657e-04
1.344186021015048027e-04
1.204210100695490837e-03
7.213616278022527695e-03
2.500430680811405182e-03
8.102788124233484268e-04
2.136029303073883057e-03
1.900935079902410507e-03
2.464561723172664642e-03
1.745461951941251755e-03
2.898384584113955498e-03
5.062743555754423141e-03
3.167360089719295502e-03
3.162984037771821022e-03
3.778743790462613106e-03
3.204807406291365623e-03
2.728079212829470634e-03
2.728473162278532982e-03
2.863195026293396950e-03
6.784482859075069427e-03
1.279108133167028427e-02
1.688422635197639465e-02
1.848195679485797882e-02
2.436908707022666931e-02
2.207425422966480255e-02
2.309480682015419006e-02
2.334818989038467407e-02
2.606971748173236847e-02
2.575238607823848724e-02
2.880235761404037476e-02
2.456671744585037231e-02
2.729492448270320892e-02
2.211697585880756378e-02
1.803370006382465363e-02
1.880815252661705017e-02
1.921288296580314636e-02
1.986289396882057190e-02
1.985489390790462494e-02
1.265022624284029007e-02
1.218410022556781769e-02
1.245236396789550781e-02
1.025881059467792511e-02
1.330093666911125183e-02
1.322314515709877014e-02
1.352768018841743469e-02
1.221110485494136810e-02
1.245580799877643585e-02
1.038143225014209747e-02
1.555514987558126450e-02
1.749981567263603210e-02
1.548931933939456940e-02
1.335987634956836700e-02
1.155137456953525543e-02
1.067341584712266922e-02
1.258164085447788239e-02
9.678745642304420471e-03
1.217973697930574417e-02
1.433528587222099304e-02
1.352735422551631927e-02
1.067474298179149628e-02
6.587493233382701874e-03
5.110674537718296051e-03
2.835191786289215088e-03
6.218467839062213898e-03
8.663532324135303497e-03
8.806813508272171021e-03
8.226779289543628693e-03
9.574990719556808472e-03
8.699598722159862518e-03
7.990186102688312531e-03
1.386781968176364899e-02
8.715915493667125702e-03
5.761938635259866714e-03
4.062332678586244583e-03
5.019971635192632675e-03
3.646114841103553772e-03
3.777602920308709145e-03
7.812542840838432312e-03
6.453723181039094925e-03
6.917368620634078979e-03
4.331515170633792877e-03
2.359335543587803841e-03
2.419189549982547760e-03
7.850210182368755341e-03
1.184797193855047226e-02
4.562347196042537689e-03
4.970767535269260406e-03
7.042759098112583160e-03
5.828054156154394150e-03
5.236787721514701843e-03
7.000146433711051941e-03
6.956667173653841019e-03
6.434983573853969574e-03
6.364111788570880890e-03
6.213844753801822662e-03
6.925585214048624039e-03
7.949367165565490723e-03
6.657924037426710129e-03
6.402540951967239380e-03
6.874275859445333481e-03
2.906036097556352615e-03
4.391471389681100845e-03
4.029063973575830460e-03
2.861350076273083687e-03
4.558885470032691956e-03
3.678355598822236061e-03
5.186051595956087112e-03
2.897326601669192314e-03
