1.496162539575915718e+00,-1.799579682247986590e+00,1.745645625469732343e+00,-1.254879508381467446e+00,-1.597923937792667282e+00,-1.010820234900412437e-04
1.489948573033431867e+00,-1.801778929341127711e+00,1.738446758108940449e+00,-1.262346882962638084e+00,-1.593156553122243579e+00,-4.839966229128340666e-03
1.486180383859277532e+00,-1.807160407505331357e+00,1.729839142286619502e+00,-1.270606618693611800e+00,-1.589678678708402071e+00,-1.232565393454522658e-02
1.482871519834432439e+00,-1.813739470091445982e+00,1.721128929813949160e+00,-1.279239710338544000e+00,-1.586638409402508110e+00,-2.080191640453379898e-02
1.479359418143947780e+00,-1.817983924229156889e+00,1.712928030473368057e+00,-1.288453119000329439e+00,-1.583742448535873315e+00,-2.964096683917717689e-02
1.477024547262039800e+00,-1.822102369976427605e+00,1.704031488588517274e+00,-1.297595681450558702e+00,-1.581724846211663094e+00,-3.828971761467172413e-02
1.474743060736455558e+00,-1.824289432750272333e+00,1.694917076267017153e+00,-1.306938699091632738e+00,-1.580633532150001797e+00,-4.731906176595374741e-02
1.470356466670813100e+00,-1.823526506349926413e+00,1.685923482191845402e+00,-1.316064518679076922e+00,-1.580853167777594548e+00,-5.649822942605667309e-02
1.467123843032543062e+00,-1.821383286148306579e+00,1.677040833761916705e+00,-1.324278200932469396e+00,-1.580045491216861997e+00,-6.541967749302518564e-02
1.463870578656829347e+00,-1.819012668438737323e+00,1.668100156627368547e+00,-1.332428557181470241e+00,-1.578728614181458934e+00,-7.383174286733826253e-02
1.459569082255065098e+00,-1.816355478897383691e+00,1.660122150219945469e+00,-1.341548828899645107e+00,-1.577461337219782989e+00,-8.255874853799854973e-02
1.454210759728211677e+00,-1.812786610696360379e+00,1.652057631653088832e+00,-1.349710722247858152e+00,-1.577687071944607222e+00,-9.067805170564950668e-02
1.450149094088114765e+00,-1.808364367339919676e+00,1.644734161592307897e+00,-1.358133967582273005e+00,-1.576813937028066492e+00,-9.863848872134609036e-02
1.444449672994142064e+00,-1.804064456708992736e+00,1.636749185529681627e+00,-1.365736965905897105e+00,-1.574227932114290907e+00,-1.070229884079186844e-01
1.439130437397831308e+00,-1.798712988439690630e+00,1.628740312102915366e+00,-1.372907626163255790e+00,-1.571557178212485084e+00,-1.147940311812241376e-01
1.435284184990533785e+00,-1.793681347981391561e+00,1.620530978588009763e+00,-1.377035555826351176e+00,-1.570221125910385984e+00,-1.217285477403218519e-01
1.432116325521445743e+00,-1.787738061193559602e+00,1.612824758229740807e+00,-1.382359638334515362e+00,-1.570095443965972448e+00,-1.260294434297039023e-01
1.429643378151036925e+00,-1.781973396729883197e+00,1.604689364804896545e+00,-1.384071557919335671e+00,-1.570065924974668903e+00,-1.298454280921622073e-01
1.426511408573178263e+00,-1.775883489042254570e+00,1.596594354634215174e+00,-1.384579190037993568e+00,-1.569156899096830760e+00,-1.338215584093345734e-01
1.424101759223195263e+00,-1.770015652122116201e+00,1.588139358221726694e+00,-1.385029057370643857e+00,-1.568865893670719380e+00,-1.370736442009724276e-01
1.422492295052124822e+00,-1.763873102581399399e+00,1.579996474780734905e+00,-1.384479311324466000e+00,-1.568546438868958948e+00,-1.398385542515208912e-01
1.421392358289816471e+00,-1.757587082137796797e+00,1.571330564679578767e+00,-1.384321451744859210e+00,-1.569521437815393217e+00,-1.421732467526897747e-01
1.420385321336073314e+00,-1.751566040811012526e+00,1.563203111879088558e+00,-1.384037610676275731e+00,-1.569908686068002046e+00,-1.446730933023616383e-01
1.418354781973341749e+00,-1.745463584704459059e+00,1.554690022134691096e+00,-1.383373977319274584e+00,-1.569815978432604897e+00,-1.472114892027207855e-01
1.417185515785949645e+00,-1.739172661115075069e+00,1.546361116677545944e+00,-1.382812818146939682e+00,-1.569994328499939584e+00,-1.490844050672061882e-01
1.415168071300693553e+00,-1.733523363513384430e+00,1.538633262023687998e+00,-1.381222353585942253e+00,-1.570254765466060576e+00,-1.511637107745090469e-01
1.413746320054154459e+00,-1.727346679685841657e+00,1.531826366193094202e+00,-1.380438498216234322e+00,-1.570741478288509185e+00,-1.531166581680052374e-01
1.412481885373450874e+00,-1.721098933187992674e+00,1.525037736495585605e+00,-1.380003907621414561e+00,-1.570873546685576327e+00,-1.544524782095888782e-01
1.411656506512743547e+00,-1.715029699010123032e+00,1.517924928300611542e+00,-1.378755947892798428e+00,-1.570725464017192152e+00,-1.555499681634559539e-01
1.409512368119708148e+00,-1.708833581539307866e+00,1.510741380653211507e+00,-1.377829260579033210e+00,-1.570532724800432822e+00,-1.577825014352433608e-01
1.408596367655289283e+00,-1.702431419789257161e+00,1.503151777198900918e+00,-1.377409879373507007e+00,-1.570283773675120065e+00,-1.589820872013821829e-01
1.406741006849121511e+00,-1.696257986273100871e+00,1.495807319834390414e+00,-1.376212534076140637e+00,-1.570084310749271905e+00,-1.608193923478347664e-01
1.404969596518739650e+00,-1.689954511948156712e+00,1.488515515741993589e+00,-1.375045861743028341e+00,-1.570043559227116692e+00,-1.630893586760278624e-01
1.402696940541004578e+00,-1.683951699009510028e+00,1.481199960576976338e+00,-1.373936121524331755e+00,-1.570243377321157929e+00,-1.651275919454941454e-01
1.400412515738309160e+00,-1.677667009515389607e+00,1.473097998687052268e+00,-1.372272353389333288e+00,-1.569925316433100848e+00,-1.675071708764539202e-01
1.397912600901743296e+00,-1.671677709793722544e+00,1.465483755951614508e+00,-1.370581019686695656e+00,-1.570155825569129027e+00,-1.704797150685115337e-01
1.395370020763696983e+00,-1.665283035045327154e+00,1.458436217480695962e+00,-1.369286657698540743e+00,-1.570095835854737443e+00,-1.731545787788127400e-01
1.393210090686496150e+00,-1.659108223752308930e+00,1.451509447480041848e+00,-1.367922152764695642e+00,-1.570322461302004147e+00,-1.755946569185880823e-01
1.391440181842702906e+00,-1.652817402684906067e+00,1.443942370491524407e+00,-1.367932550805371461e+00,-1.570020649711844518e+00,-1.774948222691205280e-01
1.389778092738696680e+00,-1.646411690135534789e+00,1.436187613177034139e+00,-1.366404620946864545e+00,-1.570210581911522851e+00,-1.791923444882585204e-01
1.388337730966981765e+00,-1.640271482500220257e+00,1.428784514368213410e+00,-1.365287582423567514e+00,-1.570197192195176061e+00,-1.804655912064287160e-01
1.386344586183584804e+00,-1.634050574199959360e+00,1.421023164198937039e+00,-1.364012974576321646e+00,-1.570106976872711169e+00,-1.820272567886801196e-01
1.384627787330560356e+00,-1.627732381222407598e+00,1.413677350298287116e+00,-1.363239056934156146e+00,-1.570111987735811843e+00,-1.835823124272042139e-01
1.383007185920260396e+00,-1.621498233116742682e+00,1.406015095781913971e+00,-1.362052548334189650e+00,-1.569854786464285334e+00,-1.854156847809287911e-01
1.381795160389764909e+00,-1.615083072857570246e+00,1.398466702222287417e+00,-1.360751551200599430e+00,-1.570158123017013851e+00,-1.864258202559097022e-01
1.380335013584662818e+00,-1.608824779516846881e+00,1.391046247756757337e+00,-1.359567275277532961e+00,-1.569749870941030911e+00,-1.881985477839982213e-01
1.378317169339099202e+00,-1.602279358417060928e+00,1.383407199683373667e+00,-1.358407844307546020e+00,-1.569830472820779699e+00,-1.895824887782102675e-01
1.376700771021871716e+00,-1.596144183050915100e+00,1.375876816372637590e+00,-1.356938345047723704e+00,-1.570258828173189070e+00,-1.914239668545108519e-01
1.374823326596846362e+00,-1.589863089402953067e+00,1.368610410782034048e+00,-1.355971256406568015e+00,-1.569940468493864039e+00,-1.935596378940941664e-01
1.373027045035393412e+00,-1.583530247306568661e+00,1.361668079826687139e+00,-1.355037383170443421e+00,-1.570215127789069687e+00,-1.956149577600723166e-01
1.370833635482912705e+00,-1.577276559625419461e+00,1.354299505683349114e+00,-1.353881176447357060e+00,-1.570080274209535443e+00,-1.978926669486355538e-01
1.369139949883648510e+00,-1.570846998855983667e+00,1.346541566014824109e+00,-1.352860098474272688e+00,-1.569528026768433726e+00,-2.000312299480848655e-01
1.367567634153574740e+00,-1.564739506641115163e+00,1.339328018889917260e+00,-1.351444981383048694e+00,-1.569644259145417831e+00,-2.014897893660367589e-01
1.366322135822226391e+00,-1.558291633252845365e+00,1.331858808870082678e+00,-1.350921402509879687e+00,-1.569633227564029676e+00,-2.027394664357462517e-01
1.365319355584420524e+00,-1.552045746267567639e+00,1.324722275578211761e+00,-1.349171119485094827e+00,-1.569986735778819753e+00,-2.035993354438533076e-01
1.364198816286838589e+00,-1.545616435249544951e+00,1.317947595592207088e+00,-1.348494260344426987e+00,-1.569861453430851261e+00,-2.043403753024956859e-01
1.363026426351064080e+00,-1.539145111876472738e+00,1.310792135838376282e+00,-1.347997883210727998e+00,-1.570187826313471646e+00,-2.060609400981385231e-01
1.361355042067818877e+00,-1.532641732302860493e+00,1.303821795982731180e+00,-1.347031415747126593e+00,-1.570020159029561047e+00,-2.078195362992877882e-01
1.359313004902922950e+00,-1.526088364188820323e+00,1.296625660265345648e+00,-1.346568241211716810e+00,-1.569704644280068395e+00,-2.099038281842265929e-01
1.357340404715109417e+00,-1.519598234567372641e+00,1.289111374193778525e+00,-1.346075730670192261e+00,-1.569993860414292453e+00,-2.111956536167778897e-01
1.355763203087745783e+00,-1.513130058014398260e+00,1.282080229952629269e+00,-1.345416196511667994e+00,-1.569954344239616217e+00,-2.127381805292841710e-01
