6.436666666666667203e-01,6.726666666666664129e-01,7.516666666666668162e-01,8.036666666666667513e-01,8.523333333333336093e-01,9.193333333333330026e-01,9.963333333333334041e-01,1.071666666666666767e+00,9.420000000000003926e-01,1.122000000000000552e+00,1.033000000000000140e+00,1.145999999999999464e+00,1.245333333333333625e+00,1.164666666666666295e+00,1.321999999999999842e+00,1.195666666666666655e+00,1.211999999999999744e+00,1.312999999999999945e+00,1.209666666666666224e+00
1.989999999999999858e+01,2.044999999999999929e+01,2.289000000000000057e+01,2.451999999999999957e+01,2.592999999999999972e+01,2.812999999999999901e+01,3.046000000000000085e+01,3.271000000000000085e+01,2.887999999999999901e+01,3.424000000000000199e+01,3.162000000000000099e+01,3.502000000000000313e+01,3.814999999999999858e+01,3.557999999999999829e+01,4.038000000000000256e+01,3.667000000000000171e+01,3.721000000000000085e+01,4.029999999999999716e+01,3.725000000000000000e+01
1.280000000000000027e+00,5.200000000000000178e-01,5.300000000000000266e-01,4.099999999999999756e-01,9.000000000000000222e-01,4.799999999999999822e-01,9.599999999999999645e-01,3.699999999999999956e-01,1.700000000000000122e-01,5.899999999999999689e-01,4.400000000000000022e-01,6.099999999999999867e-01,3.800000000000000044e-01,4.400000000000000022e-01,2.200000000000000011e-01,5.600000000000000533e-01,3.300000000000000155e-01,2.999999999999999889e-01,1.799999999999999933e-01
1.000000000000000000e+02,2.000000000000000000e+02,3.000000000000000000e+02,4.000000000000000000e+02,5.000000000000000000e+02,6.000000000000000000e+02,7.000000000000000000e+02,8.000000000000000000e+02,9.000000000000000000e+02,1.000000000000000000e+03,1.100000000000000000e+03,1.200000000000000000e+03,1.300000000000000000e+03,1.400000000000000000e+03,1.500000000000000000e+03,1.600000000000000000e+03,1.700000000000000000e+03,1.800000000000000000e+03,1.900000000000000000e+03
