-2.811081230902345851e-06,2.226341050118207932e-03,-1.862365985289216042e-03,-7.719859422650188208e-05,3.363992436788976192e-05,-1.755503831191163044e-06
-1.743469692883081734e-05,3.454547841101884842e-03,-1.372118713334202766e-03,-3.467248170636594296e-04,1.723741443129256368e-04,-6.009305798215791583e-05
-3.556779120117425919e-05,4.550548736006021500e-03,-7.136586937122046947e-04,-3.268965228926390409e-04,2.391341404290869832e-04,-2.382548991590738297e-04
-5.666432480211369693e-05,5.537485238164663315e-03,6.273202598094940186e-05,9.739014785736799240e-07,2.266829105792567134e-04,-5.685826763510704041e-04
-8.015143976081162691e-05,6.421532481908798218e-03,9.496136335656046867e-04,6.344058783724904060e-04,1.350073434878140688e-04,-1.062626135535538197e-03
-1.055395259754732251e-04,7.208946160972118378e-03,1.939187292009592056e-03,1.564351143315434456e-03,-3.481966268736869097e-05,-1.722093671560287476e-03
-1.321860472671687603e-04,7.905215956270694733e-03,3.025563433766365051e-03,2.775661647319793701e-03,-2.795043983496725559e-04,-2.543081995099782944e-03
-1.595645881025120616e-04,8.514452725648880005e-03,4.204654600471258163e-03,4.254857543855905533e-03,-5.945564480498433113e-04,-3.518331330269575119e-03
-1.871739514172077179e-04,9.044288657605648041e-03,5.465156864374876022e-03,5.983723327517509460e-03,-9.754087077453732491e-04,-4.641787149012088776e-03
-2.146387996617704630e-04,9.497447870671749115e-03,6.805743556469678879e-03,7.944175042212009430e-03,-1.417212653905153275e-03,-5.905253812670707703e-03
-2.412704925518482924e-04,9.881920181214809418e-03,8.213632740080356598e-03,1.011999230831861496e-02,-1.914825057610869408e-03,-7.300819270312786102e-03
-2.671239199116826057e-04,1.019994262605905533e-02,9.688620455563068390e-03,1.249579433351755142e-02,-2.462547738105058670e-03,-8.819051086902618408e-03
-2.915215154644101858e-04,1.045954693108797073e-02,1.121763978153467178e-02,1.505068410187959671e-02,-3.056121058762073517e-03,-1.045573782175779343e-02
-3.148005635011941195e-04,1.066049374639987946e-02,1.280467491596937180e-02,1.777202449738979340e-02,-3.688911907374858856e-03,-1.219942979514598846e-02
-3.357551759108901024e-04,1.080852746963500977e-02,1.444041356444358826e-02,2.063975483179092407e-02,-4.356449469923973083e-03,-1.404478773474693298e-02
-3.552304697223007679e-04,1.091127656400203705e-02,1.611195690929889679e-02,2.364454418420791626e-02,-5.054849199950695038e-03,-1.598498225212097168e-02
-3.722310648299753666e-04,1.096811890602111816e-02,1.782369241118431091e-02,2.676600962877273560e-02,-5.779115017503499985e-03,-1.801354065537452698e-02
-3.877002454828470945e-04,1.098539400845766068e-02,1.956509426236152649e-02,2.999293804168701172e-02,-6.524972617626190186e-03,-2.012240514159202576e-02
-4.007506940979510546e-04,1.096525881439447403e-02,2.133412845432758331e-02,3.330997750163078308e-02,-7.288373541086912155e-03,-2.230582013726234436e-02
-4.116376221645623446e-04,1.091018412262201309e-02,2.312746271491050720e-02,3.670304268598556519e-02,-8.064976893365383148e-03,-2.455641888082027435e-02
-4.202257550787180662e-04,1.082567218691110611e-02,2.493528835475444794e-02,4.015926644206047058e-02,-8.850749582052230835e-03,-2.686715498566627502e-02
-4.261219874024391174e-04,1.071133464574813843e-02,2.676088735461235046e-02,4.366740584373474121e-02,-9.643724188208580017e-03,-2.923524938523769379e-02
-4.291251534596085548e-04,1.057606469839811325e-02,2.858661860227584839e-02,4.721685871481895447e-02,-1.043883990496397018e-02,-3.165038302540779114e-02
-4.310456279199570417e-04,1.041764393448829651e-02,3.041992709040641785e-02,5.079478770494461060e-02,-1.123351883143186569e-02,-3.411037474870681763e-02
-4.310089570935815573e-04,1.023757550865411758e-02,3.225774690508842468e-02,5.439546704292297363e-02,-1.202431134879589081e-02,-3.660946339368820190e-02
-4.283163289073854685e-04,1.004215423017740250e-02,3.408822044730186462e-02,5.800255015492439270e-02,-1.280981954187154770e-02,-3.914594277739524841e-02
-4.242065770085901022e-04,9.832465089857578278e-03,3.591093793511390686e-02,6.160547956824302673e-02,-1.358796935528516769e-02,-4.170682281255722046e-02
-4.172170301899313927e-04,9.612251073122024536e-03,3.772003948688507080e-02,6.520035117864608765e-02,-1.435389555990695953e-02,-4.429103434085845947e-02
-4.091996233910322189e-04,9.378179907798767090e-03,3.952203691005706787e-02,6.877700984477996826e-02,-1.510548871010541916e-02,-4.689387604594230652e-02
-3.990760596934705973e-04,9.141139686107635498e-03,4.129571095108985901e-02,7.232196629047393799e-02,-1.584212481975555420e-02,-4.951078817248344421e-02
-3.863617894239723682e-04,8.891363628208637238e-03,4.306195676326751709e-02,7.582937926054000854e-02,-1.656114682555198669e-02,-5.214150995016098022e-02
-3.127545351162552834e-04,8.643564768135547638e-03,4.478632286190986633e-02,7.927642017602920532e-02,-1.724324561655521393e-02,-5.477405339479446411e-02
-6.277594366110861301e-05,8.392607793211936951e-03,4.647614434361457825e-02,8.262856304645538330e-02,-1.785612292587757111e-02,-5.740836635231971741e-02
3.633942687883973122e-04,8.140593767166137695e-03,4.812812060117721558e-02,8.588812500238418579e-02,-1.841738820075988770e-02,-6.003702804446220398e-02
9.653612505644559860e-04,7.882895879447460175e-03,4.975259676575660706e-02,8.905735611915588379e-02,-1.893626712262630463e-02,-6.266066431999206543e-02
1.742663094773888588e-03,7.623711600899696350e-03,5.134041979908943176e-02,9.214188903570175171e-02,-1.941685192286968231e-02,-6.527227908372879028e-02
2.694705966860055923e-03,7.371018175035715103e-03,5.287649109959602356e-02,9.514246881008148193e-02,-1.986439712345600128e-02,-6.787277758121490479e-02
3.820521291345357895e-03,7.111898157745599747e-03,5.438879132270812988e-02,9.805525839328765869e-02,-2.027699165046215057e-02,-7.045559585094451904e-02
5.119346547871828079e-03,6.858732551336288452e-03,5.585019290447235107e-02,1.008712947368621826e-01,-2.065902389585971832e-02,-7.301801443099975586e-02
6.589908618479967117e-03,6.611612159758806229e-03,5.726213753223419189e-02,1.035969480872154236e-01,-2.100960910320281982e-02,-7.555378228425979614e-02
8.230823092162609100e-03,6.364975590258836746e-03,5.863688886165618896e-02,1.062252148985862732e-01,-2.132869698107242584e-02,-7.806453108787536621e-02
1.004079729318618774e-02,6.128459703177213669e-03,5.995441600680351257e-02,1.087476983666419983e-01,-2.161576785147190094e-02,-8.054415136575698853e-02
1.201806589961051941e-02,5.896533839404582977e-03,6.122675538063049316e-02,1.111641600728034973e-01,-2.187025733292102814e-02,-8.299461007118225098e-02
1.416079141199588776e-02,5.671354476362466812e-03,6.244956329464912415e-02,1.134767159819602966e-01,-2.209257520735263824e-02,-8.540633320808410645e-02
1.646714657545089722e-02,5.455915350466966629e-03,6.361620128154754639e-02,1.156758293509483337e-01,-2.228319086134433746e-02,-8.778143674135208130e-02
1.893505640327930450e-02,5.249630194157361984e-03,6.472964584827423096e-02,1.177573278546333313e-01,-2.243979461491107941e-02,-9.011835604906082153e-02
2.156230807304382324e-02,5.050336942076683044e-03,6.579275429248809814e-02,1.197168380022048950e-01,-2.256323210895061493e-02,-9.241174161434173584e-02
2.434656396508216858e-02,4.860013257712125778e-03,6.680159270763397217e-02,1.215575858950614929e-01,-2.265093661844730377e-02,-9.466028213500976562e-02
2.728545106947422028e-02,4.686998203396797180e-03,6.773947179317474365e-02,1.232779175043106079e-01,-2.270666509866714478e-02,-9.685882180929183960e-02
3.037632256746292114e-02,4.522898234426975250e-03,6.862609833478927612e-02,1.248721703886985779e-01,-2.272721193730831146e-02,-9.901016205549240112e-02
3.361652791500091553e-02,4.365476779639720917e-03,6.946461647748947144e-02,1.263366639614105225e-01,-2.271193079650402069e-02,-1.011132746934890747e-01
3.700347244739532471e-02,4.226700868457555771e-03,7.022865861654281616e-02,1.276715993881225586e-01,-2.266359329223632812e-02,-1.031632572412490845e-01
4.053418710827827454e-02,4.096970427781343460e-03,7.094131410121917725e-02,1.288709491491317749e-01,-2.258046157658100128e-02,-1.051593199372291565e-01
4.420578107237815857e-02,3.981948830187320709e-03,7.158900052309036255e-02,1.299395412206649780e-01,-2.246300876140594482e-02,-1.071006879210472107e-01
4.801523685455322266e-02,3.879593452438712120e-03,7.217676937580108643e-02,1.308738589286804199e-01,-2.231053449213504791e-02,-1.089789047837257385e-01
5.195946246385574341e-02,3.792514093220233917e-03,7.269942760467529297e-02,1.316778957843780518e-01,-2.212222106754779816e-02,-1.108050197362899780e-01
5.603533610701560974e-02,3.716559847816824913e-03,7.316569983959197998e-02,1.323412507772445679e-01,-2.189944684505462646e-02,-1.125668063759803772e-01
