0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.613856530748307705e-04,3.301488468423485756e-04,-3.398694971110671759e-04,-1.001983648166060448e-03,2.651023678481578827e-04,5.589221254922449589e-04
2.603384200483560562e-03,1.286394544877111912e-03,-1.335620763711631298e-03,-3.923858050256967545e-03,1.033085980452597141e-03,2.199261914938688278e-03
5.763962864875793457e-03,2.818810753524303436e-03,-2.952178241685032845e-03,-8.642499335110187531e-03,2.264188835397362709e-03,4.867417737841606140e-03
1.008267793804407120e-02,4.879270680248737335e-03,-5.155399441719055176e-03,-1.503870077431201935e-02,3.920244518667459488e-03,8.511153981089591980e-03
1.550065260380506516e-02,7.421407382935285568e-03,-7.912063039839267731e-03,-2.299709990620613098e-02,5.964634474366903305e-03,1.307957991957664490e-02
2.196054719388484955e-02,1.040056906640529633e-02,-1.118985097855329514e-02,-3.240608423948287964e-02,8.362249471247196198e-03,1.852312497794628143e-02
2.940654382109642029e-02,1.377378404140472412e-02,-1.495733112096786499e-02,-4.315772652626037598e-02,1.107943989336490631e-02,2.479351684451103210e-02
3.778432309627532959e-02,1.749972067773342133e-02,-1.918394863605499268e-02,-5.514769256114959717e-02,1.408398058265447617e-02,3.184376284480094910e-02
4.704102128744125366e-02,2.153863571584224701e-02,-2.384000830352306366e-02,-6.827516853809356689e-02,1.734501868486404419e-02,3.962814062833786011e-02
5.712524801492691040e-02,2.585236914455890656e-02,-2.889665961265563965e-02,-8.244279772043228149e-02,2.083305642008781433e-02,4.810213297605514526e-02
6.798703223466873169e-02,3.040426224470138550e-02,-3.432586789131164551e-02,-9.755657613277435303e-02,2.451987378299236298e-02,5.722245946526527405e-02
7.957777380943298340e-02,3.515915945172309875e-02,-4.010044038295745850e-02,-1.135258078575134277e-01,2.837852388620376587e-02,6.694703549146652222e-02
9.185031056404113770e-02,4.008335247635841370e-02,-4.619396477937698364e-02,-1.302630305290222168e-01,3.238328546285629272e-02,7.723495364189147949e-02
1.047588065266609192e-01,4.514454305171966553e-02,-5.258081853389739990e-02,-1.476838588714599609e-01,3.650961071252822876e-02,8.804641664028167725e-02
1.182587370276451111e-01,5.031181871891021729e-02,-5.923616886138916016e-02,-1.657071262598037720e-01,4.073410108685493469e-02,9.934282302856445312e-02
1.323069483041763306e-01,5.555562674999237061e-02,-6.613592803478240967e-02,-1.842546015977859497e-01,4.503449797630310059e-02,1.110866591334342957e-01
1.468615531921386719e-01,6.084770336747169495e-02,-7.325675338506698608e-02,-2.032509446144104004e-01,4.938958585262298584e-02,1.232414916157722473e-01
1.618819385766983032e-01,6.616107374429702759e-02,-8.057605475187301636e-02,-2.226237952709197998e-01,5.377921462059020996e-02,1.357719600200653076e-01
1.773287057876586914e-01,7.147003710269927979e-02,-8.807191252708435059e-02,-2.423034906387329102e-01,5.818422138690948486e-02,1.486438363790512085e-01
1.931637227535247803e-01,7.675007730722427368e-02,-9.572319686412811279e-02,-2.622232139110565186e-01,6.258648633956909180e-02,1.618238091468811035e-01
2.093500792980194092e-01,8.197786659002304077e-02,-1.035094037652015686e-01,-2.823188304901123047e-01,6.696873158216476440e-02,1.752796471118927002e-01
2.258520424365997314e-01,8.713123947381973267e-02,-1.114107221364974976e-01,-3.025287389755249023e-01,7.131469994783401489e-02,1.889801621437072754e-01
2.426349818706512451e-01,9.218916296958923340e-02,-1.194080188870429993e-01,-3.227939307689666748e-01,7.560895383358001709e-02,2.028950750827789307e-01
